,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,references,comments,organization,creation_date,last_update
2560,nist_800_53,rev5,Security Assessment and Authorization,CA-08,Penetration Testing,Protects,T1560,Archive Collected Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
2561,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1560,Archive Collected Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
2562,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1560,Archive Collected Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
2563,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1560,Archive Collected Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
2564,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1560,Archive Collected Data,14.1,enterprise,[],,,01/13/2022,01/13/2022
2565,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1562.003,Impair Command History Logging,14.1,enterprise,[],,,01/13/2022,01/13/2022
2566,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562.003,Impair Command History Logging,14.1,enterprise,[],,,01/13/2022,01/13/2022
2567,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1562.003,Impair Command History Logging,14.1,enterprise,[],,,01/13/2022,01/13/2022
2568,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1562.003,Impair Command History Logging,14.1,enterprise,[],,,01/13/2022,01/13/2022
2569,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2570,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2571,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2572,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2573,nist_800_53,rev5,Configuration Management,CM-10,Software Usage Restrictions,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2574,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2575,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2576,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2577,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2578,nist_800_53,rev5,Identification and Authentication,IA-09,Service Identification and Authentication,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2579,nist_800_53,rev5,System and Communications Protection,SC-23,Session Authenticity,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2580,nist_800_53,rev5,System and Communications Protection,SC-08,Transmission Confidentiality and Integrity,Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2581,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1562.009,Safe Mode Boot,14.1,enterprise,[],,,01/13/2022,01/13/2022
2582,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2583,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2584,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2585,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2586,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2587,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2588,nist_800_53,rev5,Security Assessment and Authorization,CA-08,Penetration Testing,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2589,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2590,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2591,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2592,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2593,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2594,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2595,nist_800_53,rev5,Identification and Authentication,IA-04,Identifier Management,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2596,nist_800_53,rev5,Identification and Authentication,IA-06,Authentication Feedback,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2597,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2598,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2599,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2600,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1563,Remote Service Session Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2601,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2602,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2603,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2604,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2605,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2606,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2607,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2608,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2609,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2610,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2611,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2612,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2613,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2614,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2615,nist_800_53,rev5,System and Communications Protection,SC-12,Cryptographic Key Establishment and Management,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2616,nist_800_53,rev5,System and Communications Protection,SC-23,Session Authenticity,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2617,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1563.001,SSH Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2618,nist_800_53,rev5,Access Control,AC-11,Device Lock,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2619,nist_800_53,rev5,Access Control,AC-12,Session Termination,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2620,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2621,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2622,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2623,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2624,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2625,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2626,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2627,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2628,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2629,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2630,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2631,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2632,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2633,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2634,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2635,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1563.002,RDP Hijacking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2636,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1564.002,Hidden Users,14.1,enterprise,[],,,01/13/2022,01/13/2022
2637,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1564.002,Hidden Users,14.1,enterprise,[],,,01/13/2022,01/13/2022
2638,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.002,Hidden Users,14.1,enterprise,[],,,01/13/2022,01/13/2022
2639,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1564.003,Hidden Window,14.1,enterprise,[],,,01/13/2022,01/13/2022
2640,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1564.003,Hidden Window,14.1,enterprise,[],,,01/13/2022,01/13/2022
2641,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1564.003,Hidden Window,14.1,enterprise,[],,,01/13/2022,01/13/2022
2642,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2643,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2644,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2645,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2646,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2647,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1564.004,NTFS File Attributes,14.1,enterprise,[],,,01/13/2022,01/13/2022
2648,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2649,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2650,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2651,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2652,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2653,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2654,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1564.006,Run Virtual Instance,14.1,enterprise,[],,,01/13/2022,01/13/2022
2655,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1564.007,VBA Stomping,14.1,enterprise,[],,,01/13/2022,01/13/2022
2656,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1564.007,VBA Stomping,14.1,enterprise,[],,,01/13/2022,01/13/2022
2657,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1564.007,VBA Stomping,14.1,enterprise,[],,,01/13/2022,01/13/2022
2658,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.007,VBA Stomping,14.1,enterprise,[],,,01/13/2022,01/13/2022
2659,nist_800_53,rev5,Configuration Management,CM-11,User-installed Software,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2660,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2661,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2662,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2663,nist_800_53,rev5,System and Services Acquisition,SA-10,Developer Configuration Management,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2664,nist_800_53,rev5,System and Communications Protection,SC-04,Information in Shared System Resources,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2665,nist_800_53,rev5,System and Communications Protection,SC-44,Detonation Chambers,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2666,nist_800_53,rev5,System and Communications Protection,SC-06,Resource Availability,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2667,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2668,nist_800_53,rev5,System and Information Integrity,SI-15,Information Output Filtering,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2669,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2670,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2671,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1564.009,Resource Forking,14.1,enterprise,[],,,01/13/2022,01/13/2022
2672,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1564.010,Process Argument Spoofing,14.1,enterprise,[],,,01/13/2022,01/13/2022
2673,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1564.010,Process Argument Spoofing,14.1,enterprise,[],,,01/13/2022,01/13/2022
2674,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1564.010,Process Argument Spoofing,14.1,enterprise,[],,,01/13/2022,01/13/2022
2675,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2676,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2677,nist_800_53,rev5,Access Control,AC-18,Wireless Access,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2678,nist_800_53,rev5,Access Control,AC-19,Access Control for Mobile Devices,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2679,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2680,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2681,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2682,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2683,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2684,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2685,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2686,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2687,nist_800_53,rev5,Contingency Planning,CP-10,System Recovery and Reconstitution,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2688,nist_800_53,rev5,Contingency Planning,CP-06,Alternate Storage Site,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2689,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2690,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2691,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2692,nist_800_53,rev5,System and Communications Protection,SC-36,Distributed Processing and Storage,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2693,nist_800_53,rev5,System and Communications Protection,SC-04,Information in Shared System Resources,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2694,nist_800_53,rev5,System and Communications Protection,SC-46,Cross Domain Policy Enforcement,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2695,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2696,nist_800_53,rev5,System and Information Integrity,SI-12,Information Management and Retention,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2697,nist_800_53,rev5,System and Information Integrity,SI-16,Memory Protection,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2698,nist_800_53,rev5,System and Information Integrity,SI-23,Information Fragmentation,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2699,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2700,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1565,Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2701,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2702,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2703,nist_800_53,rev5,Access Control,AC-18,Wireless Access,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2704,nist_800_53,rev5,Access Control,AC-19,Access Control for Mobile Devices,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2705,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2706,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2707,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2708,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2709,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2710,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2711,nist_800_53,rev5,Contingency Planning,CP-10,System Recovery and Reconstitution,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2712,nist_800_53,rev5,Contingency Planning,CP-06,Alternate Storage Site,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2713,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2714,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2715,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2716,nist_800_53,rev5,System and Communications Protection,SC-36,Distributed Processing and Storage,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2717,nist_800_53,rev5,System and Communications Protection,SC-04,Information in Shared System Resources,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2718,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2719,nist_800_53,rev5,System and Information Integrity,SI-12,Information Management and Retention,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2720,nist_800_53,rev5,System and Information Integrity,SI-16,Memory Protection,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2721,nist_800_53,rev5,System and Information Integrity,SI-23,Information Fragmentation,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2722,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2723,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1565.001,Stored Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2724,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1565.002,Transmitted Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2725,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1565.002,Transmitted Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2726,nist_800_53,rev5,Access Control,AC-18,Wireless Access,Protects,T1565.002,Transmitted Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2727,nist_800_53,rev5,Access Control,AC-19,Access Control for Mobile Devices,Protects,T1565.002,Transmitted Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
2728,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1565.002,Transmitted Data Manipulation,14.1,enterprise,[],,,01/13/2022,01/13/2022
